Key,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,PRIMARY_PROGRAM_IND,CAMPUS,CAMPUS_DESC,COLLEGE,COLLEGE_DESC,MAJOR,MAJOR_DESC,STUDENT_CLASSIFICATION_BOAP,STUDENT_CLASS_BOAP_DESC,STUDENT_STATUS,ENROLLED_IND,REGISTERED_IND
856053,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
856271,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
856311,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
856405,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,IBIO,Insect Biology,08,Senior 105+ hours,AS,Y,Y
856483,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
857926,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,07,Senior 90 - 104 hours,AS,Y,Y
857971,202010,Fall 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
858058,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,EETC,Electrical Engr Technology,03,Sophomore: 30 - 44 hours,AS,Y,Y
858093,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,05,Junior: 60 - 74 hours,AS,Y,Y
858624,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
858646,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,05,Junior: 60 - 74 hours,AS,Y,Y
858681,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,07,Senior 90 - 104 hours,AS,Y,Y
858706,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,VIPI,Virtual Product Integration,07,Senior 90 - 104 hours,AS,Y,Y
858706,202020,Spring 2020,N,PWL,West Lafayette,EU,College of Education,CLDP,Collaborative Leadership,07,Senior 90 - 104 hours,AS,Y,Y
858805,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,FNBS,Foods & Nutrition in Business,05,Junior: 60 - 74 hours,AS,Y,Y
858899,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
858916,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,08,Senior 105+ hours,AS,Y,Y
858916,202110,Fall 2020,N,PWL,West Lafayette,A,College of Agriculture,DSPG,Deans Scholar Program,08,Senior 105+ hours,AS,Y,Y
858916,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CMEH,Medical Humanities,08,Senior 105+ hours,AS,Y,Y
858916,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,PHIL,Philosophy,08,Senior 105+ hours,AS,Y,Y
858943,201920,Spring 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
858970,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
858978,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
858978,202020,Spring 2020,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,03,Sophomore: 30 - 44 hours,AS,Y,Y
858996,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,EEEB,"Ecol, Evol & Environ Biol",08,Senior 105+ hours,AS,Y,Y
859292,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,DPND,Nutrition & Dietetics,06,Junior: 75 - 89 hours,AS,Y,Y
859870,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
860412,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
860593,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
860748,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
860757,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
861388,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
861414,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MVMT,Movement & Sport Sciences,08,Senior 105+ hours,AS,Y,Y
862107,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
862301,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MVMT,Movement & Sport Sciences,07,Senior 90 - 104 hours,AS,Y,Y
862333,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AUAS,Unmanned Aerial Systems,06,Junior: 75 - 89 hours,AS,Y,Y
862333,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AUAS,Unmanned Aerial Systems,07,Senior 90 - 104 hours,AS,Y,Y
862333,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AUAS,Unmanned Aerial Systems,07,Senior 90 - 104 hours,AS,Y,Y
862398,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
862637,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
862710,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
862835,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
862865,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,06,Junior: 75 - 89 hours,AS,Y,Y
862906,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,BINM,Building Information Modeling,08,Senior 105+ hours,AS,Y,Y
863000,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
863024,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
863582,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,08,Senior 105+ hours,AS,Y,Y
863790,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,06,Junior: 75 - 89 hours,AS,Y,Y
865224,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
865239,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
865928,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,05,Junior: 60 - 74 hours,AS,Y,Y
865928,202010,Fall 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,05,Junior: 60 - 74 hours,AS,Y,Y
865992,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CNIT,Computer & Information Tech,06,Junior: 75 - 89 hours,AS,Y,Y
866019,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,APMO,Airport Mgmt & Operations,03,Sophomore: 30 - 44 hours,AS,Y,Y
866019,202110,Fall 2020,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
866574,202010,Fall 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
866576,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
866581,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
866583,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
866612,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,07,Senior 90 - 104 hours,AS,Y,Y
866612,201920,Spring 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,07,Senior 90 - 104 hours,AS,Y,Y
866629,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MVMT,Movement & Sport Sciences,07,Senior 90 - 104 hours,AS,Y,Y
866654,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CSEC,Cybersecurity,06,Junior: 75 - 89 hours,AS,Y,Y
866675,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,07,Senior 90 - 104 hours,AS,Y,Y
866682,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,08,Senior 105+ hours,AS,Y,Y
866847,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,ATSC,Atmospheric Science,04,Sophomore: 45 - 59 hours,AS,Y,Y
866847,202010,Fall 2019,Y,PWL,West Lafayette,S,College of Science,ATSC,Atmospheric Science,04,Sophomore: 45 - 59 hours,AS,Y,Y
867005,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
867216,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
867241,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
867547,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
867774,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,08,Senior 105+ hours,AS,Y,Y
868161,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,08,Senior 105+ hours,AS,Y,Y
868319,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,SUBO,Sustainable Biomaterials,08,Senior 105+ hours,AS,Y,Y
868362,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,MLAB,Medical Laboratory Sciences,08,Senior 105+ hours,AS,Y,Y
868369,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,07,Senior 90 - 104 hours,AS,Y,Y
868372,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVMG,Aviation Management,06,Junior: 75 - 89 hours,AS,Y,Y
868413,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
868541,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,05,Junior: 60 - 74 hours,AS,Y,Y
868541,201920,Spring 2019,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,05,Junior: 60 - 74 hours,AS,Y,Y
868576,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,NUSC,Nutrition Science,06,Junior: 75 - 89 hours,AS,Y,Y
868587,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,06,Junior: 75 - 89 hours,AS,Y,Y
868651,202020,Spring 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
868687,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,PRMD,Pre Veterinary Medicine,07,Senior 90 - 104 hours,AS,Y,Y
868726,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
868930,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
868932,201920,Spring 2019,Y,PWL,West Lafayette,M,School of Management,IMEN,IM/Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
868969,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ANIM,Animation,07,Senior 90 - 104 hours,AS,Y,Y
869016,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,ATHL,Athletic Training,08,Senior 105+ hours,AS,Y,Y
869167,201920,Spring 2019,Y,PWL,West Lafayette,PC,College of Pharmacy,PHAR,Pharmaceutical Sciences,04,Sophomore: 45 - 59 hours,AS,Y,Y
869174,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
869240,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
869285,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,04,Sophomore: 45 - 59 hours,AS,Y,Y
869408,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
869477,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
869529,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
869543,201920,Spring 2019,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,05,Junior: 60 - 74 hours,AS,Y,Y
869631,202020,Spring 2020,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
869725,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,06,Junior: 75 - 89 hours,AS,Y,Y
869743,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,XHSB,Human Services,07,Senior 90 - 104 hours,AS,Y,Y
869789,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
870154,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,05,Junior: 60 - 74 hours,AS,Y,Y
870257,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,05,Junior: 60 - 74 hours,AS,Y,Y
870280,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
870429,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,TIET,Industrial Engineering Tech,07,Senior 90 - 104 hours,AS,Y,Y
870467,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
870468,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,06,Junior: 75 - 89 hours,AS,Y,Y
870511,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
870518,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PSYS,Psychological Sciences,08,Senior 105+ hours,AS,Y,Y
870528,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,05,Junior: 60 - 74 hours,AS,Y,Y
870590,201920,Spring 2019,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,03,Sophomore: 30 - 44 hours,AS,Y,Y
870728,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,07,Senior 90 - 104 hours,AS,Y,Y
870879,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
870973,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,WEPD,Web Programming & Design,06,Junior: 75 - 89 hours,AS,Y,Y
871222,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PSYS,Psychological Sciences,07,Senior 90 - 104 hours,AS,Y,Y
871590,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
871605,201920,Spring 2019,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,05,Junior: 60 - 74 hours,AS,Y,Y
871609,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,06,Junior: 75 - 89 hours,AS,Y,Y
871759,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,08,Senior 105+ hours,AS,Y,Y
871827,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,GASD,Game Development and Design,03,Sophomore: 30 - 44 hours,AS,Y,Y
871827,201920,Spring 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,CSTN,Cornerstone,03,Sophomore: 30 - 44 hours,AS,Y,Y
871877,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,08,Senior 105+ hours,AS,Y,Y
871948,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
871974,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,PSYS,Psychological Sciences,06,Junior: 75 - 89 hours,AS,Y,Y
872054,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
872119,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,ASCI,Animal Sciences,07,Senior 90 - 104 hours,AS,Y,Y
872183,202020,Spring 2020,Y,PWL,West Lafayette,EC,School of Elec & Computer Engr,ECEB,Electrical Engineering,08,Senior 105+ hours,AS,Y,Y
872229,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,ENVG,Environmental Geoscience,07,Senior 90 - 104 hours,AS,Y,Y
872229,201920,Spring 2019,N,PWL,West Lafayette,LA,College of Liberal Arts,CESS,Envrnmntl & Sustnblty Studies,07,Senior 90 - 104 hours,AS,Y,Y
872307,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
872672,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,08,Senior 105+ hours,AS,Y,Y
873135,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
873142,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,05,Junior: 60 - 74 hours,AS,Y,Y
873446,201920,Spring 2019,Y,PWL,West Lafayette,M,School of Management,MGMT,Management,06,Junior: 75 - 89 hours,AS,Y,Y
873913,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,06,Junior: 75 - 89 hours,AS,Y,Y
873941,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,05,Junior: 60 - 74 hours,AS,Y,Y
874242,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,BIOL,Biology,08,Senior 105+ hours,AS,Y,Y
874305,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,ATHL,Athletic Training,08,Senior 105+ hours,AS,Y,Y
874587,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
875113,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,BCMT,Building Const Mgmt Tech,06,Junior: 75 - 89 hours,AS,Y,Y
875443,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
875646,202020,Spring 2020,Y,PWL,West Lafayette,LA,College of Liberal Arts,SPNS,Spanish,08,Senior 105+ hours,AS,Y,Y
875646,202020,Spring 2020,N,PWL,West Lafayette,M,School of Management,ENTR,Entrepreneur & Innovation,08,Senior 105+ hours,AS,Y,Y
875866,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,HSPP,Health Science PreProfessional,07,Senior 90 - 104 hours,AS,Y,Y
875973,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
876022,202010,Fall 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,MHET,Mechatronics Engr Tech,05,Junior: 60 - 74 hours,AS,Y,Y
876091,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,07,Senior 90 - 104 hours,AS,Y,Y
877033,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
877064,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
877755,201920,Spring 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
877755,202010,Fall 2019,Y,PWL,West Lafayette,A,College of Agriculture,BCHM,Biochemistry,05,Junior: 60 - 74 hours,AS,Y,Y
877772,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,06,Junior: 75 - 89 hours,AS,Y,Y
877825,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,DPND,Nutrition & Dietetics,08,Senior 105+ hours,AS,Y,Y
877922,202010,Fall 2019,Y,PWL,West Lafayette,M,School of Management,FINC,Finance,08,Senior 105+ hours,AS,Y,Y
877922,202010,Fall 2019,N,PWL,West Lafayette,S,College of Science,STAP,Applied Statistics,08,Senior 105+ hours,AS,Y,Y
878088,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,ROET,Robotics Engr Technology,07,Senior 90 - 104 hours,AS,Y,Y
878106,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,ATHL,Athletic Training,07,Senior 90 - 104 hours,AS,Y,Y
878213,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,MHET,Mechatronics Engr Tech,05,Junior: 60 - 74 hours,AS,Y,Y
878360,201920,Spring 2019,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,05,Junior: 60 - 74 hours,AS,Y,Y
878394,202010,Fall 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,SLHU,"Speech, Language & Hearing Sci",08,Senior 105+ hours,AS,Y,Y
878446,201920,Spring 2019,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,07,Senior 90 - 104 hours,AS,Y,Y
878614,201920,Spring 2019,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,04,Sophomore: 45 - 59 hours,AS,Y,Y
878614,202020,Spring 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,06,Junior: 75 - 89 hours,AS,Y,Y
